Pincodes,location_risk_weight,location_band,District/City, GEO_Portfolio_PL_Index 
798614,2,1,Mokokchung,0
798616,3,2,Tuensang,0.292122802
798618,2,1,Mokokchung,0.169102833
798620,6,4,Zunhebotto,0.584836717
798621,6,4,Mon,0.626260397
798622,6,4,Mon,0.83030612
798623,3,2,Mokokchung,0.357731853
798625,3,2,Longleng,0.313056905
798626,5,3,Tuensang,0.491575761
798627,3,2,Zunhebotto,0.239297107
798629,2,1,Zunhebotto,0.068473292
799001,6,4,West Tripura,0.736405871
799002,8,7,West Tripura,1.014920524
799003,6,4,West Tripura,0.612222302
799004,6,4,West Tripura,0.787372919
799005,7,6,West Tripura,0.937898926
799006,6,4,West Tripura,0.832207416
799007,8,7,West Tripura,1.180448109
799008,6,4,West Tripura,0.631122449
799009,5,3,West Tripura,0.408963
799010,20,10,West Tripura,2.484994968
799012,6,4,West Tripura,0.722749943
799013,5,3,South Tripura,0.423368206
799014,7,6,West Tripura,0.839675896
799015,10,8,West Tripura,1.33924306
799035,6,4,West Tripura,0.736977933
799045,6,4,West Tripura,0.694621085
799100,8,7,West Tripura,1.177104667
799101,6,4,South Tripura,0.755374957
799102,7,6,West Tripura,0.937664561
799103,6,4,West Tripura,0.591003506
799105,2,1,South Tripura,0.016840155
799114,6,4,South Tripura,0.712784185
799115,2,1,West Tripura,0.176638247
799116,3,2,South Tripura,0.308720213
799120,6,4,South Tripura,0.622381903
799130,10,8,West Tripura,1.397329892
799131,2,1,West Tripura,0
799143,6,4,South Tripura,0.632132174
799144,8,7,South Tripura,1.050902778
799145,3,2,South Tripura,0.306186324
799155,7,6,South Tripura,0.949290744
799201,6,4,West Tripura,0.61048503
799203,10,8,West Tripura,1.286950894
799205,6,4,West Tripura,0.661150557
799207,6,4,West Tripura,0.71050601
799210,10,8,West Tripura,1.323556362
799211,5,3,West Tripura,0.46148048
799250,7,6,North Tripura,0.862745089
799253,2,1,North Tripura,0.05748408
799260,3,2,North Tripura,0.356974737
799264,8,7,North Tripura,1.05025673
799277,6,4,North Tripura,0.768323048
799280,8,7,North Tripura,1.019891351
799281,2,1,North Tripura,0
799285,20,10,Dhalai,2.501202642
799287,6,4,Dhalai,0.722612787
799289,7,6,Dhalai,0.839972729
799290,6,4,North Tripura,0.755370163
800001,6,4,Patna,0.771383731
800002,7,6,Patna,0.960451431
800003,6,4,Patna,0.788994031
800004,7,6,Patna,0.968503799
800005,7,6,Patna,0.881963193
800006,6,4,Patna,0.784691872
800007,8,7,Patna,1.111083045
800008,8,7,Patna,1.048909619
800009,10,8,Patna,1.380308594
800010,8,7,Patna,1.029437187
800011,6,4,Patna,0.768787793
800012,5,3,Patna,0.422233665
800013,6,4,Patna,0.648267522
800014,6,4,Patna,0.553172697
800015,6,4,Patna,0.604403155
800016,6,4,Patna,0.738168973
800018,15,9,Patna,1.591193147
800020,7,6,Patna,0.848571106
800021,3,2,Patna,0.237013574
800022,3,2,Patna,0.363352797
800023,6,4,Patna,0.630829512
800024,5,3,Patna,0.485831341
800025,6,4,Patna,0.595038713
800026,5,3,Patna,0.523445479
800027,3,2,Patna,0.349209085
801103,6,4,Patna,0.574759575
801104,10,8,Patna,1.25959892
801105,6,4,Patna,0.632621628
801108,7,6,Patna,0.884216156
801109,5,3,Patna,0.524560355
801110,5,3,Patna,0.543313647
801112,2,1,Patna,0.071368002
801113,15,9,Patna,1.895987373
801301,6,4,Nalanda,0.639125266
801302,15,9,Nalanda,1.675311751
801303,6,4,Nalanda,0.771398237
801304,5,3,Nalanda,0.522340911
801305,15,9,Nalanda,1.95265785
801306,3,2,Nalanda,0.224354497
801502,2,1,Patna,0.044016202
801503,5,3,Patna,0.514661276
801505,6,4,Patna,0.780334142
801506,5,3,Patna,0.495409661
802101,7,6,Buxar,0.870286227
802102,7,6,Buxar,0.921609958
802103,5,3,Buxar,0.539748957
802111,2,1,Buxar,0.024511555
802112,5,3,Buxar,0.456474057
802114,6,4,Buxar,0.616848228
802116,5,3,Buxar,0.487139684
802118,20,10,Buxar,2.899406854
802119,7,6,Buxar,0.958006973
802120,3,2,Buxar,0.320300086
802122,7,6,Buxar,0.892427738
802123,5,3,Buxar,0.425715549
802125,2,1,Buxar,0.06442779
802126,3,2,Buxar,0.374406421
802128,2,1,Buxar,0.045412156
802129,10,8,Buxar,1.468909359
802130,2,1,Buxar,0.029697238
802131,3,2,Buxar,0.257885204
802132,20,10,Kaimur (Bhabua),3.274981582
802133,2,1,Buxar,0.042678406
802134,2,1,Buxar,0.067039026
802135,5,3,Buxar,0.524457487
802151,3,2,Bhojpur,0.319434789
802152,8,7,Bhojpur,1.12797304
802154,7,6,Bhojpur,0.922762277
802155,15,9,Bhojpur,1.601802449
802156,3,2,Bhojpur,0.329373385
802157,15,9,Bhojpur,1.768051619
802158,6,4,Bhojpur,0.652125657
802160,10,8,Bhojpur,1.228796456
802161,5,3,Bhojpur,0.417569709
802162,6,4,Bhojpur,0.560888141
802163,7,6,Bhojpur,0.964528231
802164,5,3,Bhojpur,0.530111505
802165,6,4,Bhojpur,0.626568789
802166,5,3,Bhojpur,0.496114636
802201,7,6,Bhojpur,0.909595478
802202,3,2,Bhojpur,0.321715017
802203,3,2,Bhojpur,0.333589322
802204,10,8,Bhojpur,1.225768018
802206,2,1,Bhojpur,0.028841587
802207,6,4,Bhojpur,0.738746706
802208,8,7,Bhojpur,1.109201991
802209,6,4,Bhojpur,0.789522665
802210,6,4,Bhojpur,0.788735889
802212,6,4,Rohtas,0.708684215
802213,15,9,Rohtas,1.936662607
802214,10,8,Rohtas,1.423986444
802215,10,8,Rohtas,1.488117131
802216,10,8,Rohtas,1.317632553
802218,7,6,Rohtas,0.88013801
802220,10,8,Rohtas,1.35986575
802222,7,6,Bhojpur,0.873170457
802223,2,1,Bhojpur,0.178107381
802231,5,3,Bhojpur,0.443604571
802301,10,8,Bhojpur,1.19851042
802311,5,3,Bhojpur,0.456963822
802312,6,4,Bhojpur,0.668762126
802313,7,6,Bhojpur,0.967642231
802314,2,1,Bhojpur,0.155780914
802316,5,3,Bhojpur,0.402405672
803101,6,4,Nalanda,0.758937047
803107,6,4,Nalanda,0.664394938
803108,20,10,Nalanda,3.194051788
803109,15,9,Nawada,1.974300383
803110,6,4,Nalanda,0.753189153
803111,7,6,Nalanda,0.945131519
803113,7,6,Nalanda,0.890596616
803114,5,3,Nalanda,0.520614868
803115,5,3,Nalanda,0.482483109
803116,7,6,Nalanda,0.95183753
803117,10,8,Nalanda,1.191673637
803118,15,9,Nalanda,1.986564427
803119,10,8,Nalanda,1.206921191
803201,8,7,Patna,1.100343265
803202,8,7,Patna,1.140859429
803211,6,4,Patna,0.792022597
803212,6,4,Patna,0.689436988
803213,6,4,Patna,0.734732489
803214,10,8,Patna,1.364313262
803221,2,1,Patna,0.030397017
803301,8,7,Patna,1.022837416
803302,6,4,Patna,0.616227305
803303,5,3,Patna,0.434038059
804401,8,7,Arwal,0.991776852
804402,5,3,Gaya,0.542787866
804403,8,7,Gaya,1.121120783
804404,3,2,Gaya,0.263534366
804406,10,8,Jehanabad,1.377420622
804407,5,3,Jehanabad,0.541444631
804408,6,4,Jehanabad,0.806881494
804417,10,8,Jehanabad,1.233197994
804418,3,2,Jehanabad,0.298960304
804419,6,4,Gaya,0.765010084
804420,3,2,Jehanabad,0.28288111
804421,15,9,Gaya,1.548200761
804422,7,6,Jehanabad,0.9215618
804425,2,1,Jehanabad,0.115107373
804427,2,1,Jehanabad,0.182004011
804428,10,8,Gaya,1.393142945
804432,7,6,Jehanabad,0.88081129
804451,6,4,Patna,0.731065001
804452,5,3,Patna,0.460816904
804453,10,8,Patna,1.327480214
804454,3,2,Patna,0.273354307
805103,20,10,Nawada,2.292485312
805105,7,6,Nalanda,0.963102363
805106,6,4,Nawada,0.576136094
805109,15,9,Nawada,1.844967891
805110,15,9,Nawada,1.62249443
805122,15,9,Nawada,2.10008438
805124,10,8,Nawada,1.232178618
805125,20,10,Nawada,2.512310408
805126,15,9,Nawada,2.126030396
805130,5,3,Nawada,0.520311527
805131,10,8,Gaya,1.365641475
811101,6,4,Sheikhpura,0.63048224
811105,8,7,Sheikhpura,1.010227262
811106,8,7,Lakhisarai,1.184193531
811201,8,7,Munger,1.051369417
811202,5,3,Munger,0.460546995
811211,6,4,Munger,0.648296461
811212,7,6,Munger,0.864038381
811213,10,8,Munger,1.337310598
811214,6,4,Munger,0.564908414
811301,7,6,Jamui,0.89405254
811302,6,4,Lakhisarai,0.643531639
811303,20,10,Jamui,2.99735909
811305,5,3,Jamui,0.489791418
811307,10,8,Jamui,1.378205714
811308,20,10,Jamui,2.431852434
811310,6,4,Lakhisarai,0.743294976
811311,10,8,Lakhisarai,1.303037631
811312,6,4,Jamui,0.66749658
811313,2,1,Jamui,0.128597954
811315,10,8,Jamui,1.341784844
811316,15,9,Jamui,2.045147791
811317,15,9,Jamui,1.559957783
812001,7,6,Bhagalpur,0.969938535
812002,15,9,Bhagalpur,1.696416682
812003,8,7,Bhagalpur,0.996394962
812004,7,6,Bhagalpur,0.836017848
812005,8,7,Bhagalpur,1.060558526
812006,6,4,Bhagalpur,0.654182069
812007,20,10,Bhagalpur,6.298446414
813101,10,8,Banka,1.433186046
813102,15,9,Banka,1.525863175
813103,7,6,Banka,0.945541375
813104,15,9,Banka,1.799534919
813105,3,2,Bhagalpur,0.383414447
813108,7,6,Bhagalpur,0.909885933
813109,20,10,Banka,5.057584333
813113,6,4,Bhagalpur,0.812881805
813201,20,10,Munger,2.385763174
813203,10,8,Bhagalpur,1.24546824
813204,15,9,Bhagalpur,1.567398507
813205,10,8,Bhagalpur,1.40049539
813206,20,10,Bhagalpur,7.657563909
813208,20,10,Godda,2.516386601
813209,5,3,Bhagalpur,0.54768471
813210,10,8,Bhagalpur,1.435525568
813211,10,8,Banka,1.456394518
813212,20,10,Munger,6.354238108
813213,7,6,Bhagalpur,0.892206437
813214,2,1,Bhagalpur,0.141691918
813221,10,8,Munger,1.253727358
813222,2,1,Bhagalpur,0.155285472
814101,6,4,Dumka,0.640331962
814102,15,9,Dumka,2.036875328
814103,8,7,Dumka,1.073808281
814111,10,8,Pakur,1.314338758
814112,6,4,Deoghar,0.739459869
814119,15,9,Dumka,1.5289458
814120,5,3,Dumka,0.492262946
814133,8,7,Godda,1.159646995
814141,20,10,Dumka,2.175108
814142,3,2,Deoghar,0.240579535
814145,15,9,Dumka,1.637902847
814146,10,8,Dumka,1.322416343
814147,15,9,Godda,1.609023924
814148,10,8,Dumka,1.359262943
814149,20,10,Deoghar,2.350610412
814150,5,3,Deoghar,0.528585939
814151,5,3,Dumka,0.411793101
814152,3,2,Deoghar,0.24263984
814153,7,6,Godda,0.887307805
814154,8,7,Godda,1.001609186
814155,20,10,Godda,3.065547139
814156,10,8,Godda,1.381029648
814157,10,8,Deoghar,1.309399858
814160,10,8,Godda,1.389987391
814165,6,4,Godda,0.679970338
814167,2,1,Dumka,0.064287033
815301,8,7,Giridh,0.997552303
815302,10,8,Giridh,1.276411202
815311,6,4,Giridh,0.760825526
815312,20,10,Giridh,2.762468783
815314,20,10,Giridh,2.332449532
815316,8,7,Giridh,1.010960004
815318,20,10,Giridh,2.200003305
815351,5,3,Jamtara,0.54069202
815352,8,7,Jamtara,1.04782441
815353,6,4,Deoghar,0.737078195
815354,3,2,Jamtara,0.275292815
815355,15,9,Jamtara,1.970580999
815357,15,9,Deoghar,1.694754837
815359,20,10,Jamtara,6.317052654
816101,10,8,Sahibganj,1.408828715
816102,10,8,Sahibganj,1.331312097
816104,7,6,Pakur,0.863344144
816106,20,10,Pakur,2.436453553
816107,7,6,Pakur,0.892950673
816108,20,10,Sahibganj,3.843103066
816109,5,3,Sahibganj,0.49190563
816116,10,8,Sahibganj,1.340940605
816117,20,10,Pakur,3.103294638
816118,15,9,Dumka,1.965927781
816120,20,10,Sahibganj,3.380869345
821101,6,4,Kaimur (Bhabua),0.753223513
821102,5,3,Kaimur (Bhabua),0.45493633
821103,3,2,Kaimur (Bhabua),0.344551648
821104,10,8,Rohtas,1.355364034
821105,15,9,Kaimur (Bhabua),2.020719593
821106,15,9,Kaimur (Bhabua),2.03280536
821107,6,4,Rohtas,0.74425308
821108,6,4,Kaimur (Bhabua),0.551718066
821109,5,3,Kaimur (Bhabua),0.438341925
821110,6,4,Kaimur (Bhabua),0.555840143
821112,8,7,Rohtas,1.132761523
821113,8,7,Rohtas,1.076999717
821115,20,10,Rohtas,3.051102678
821305,8,7,Rohtas,1.11644532
821307,6,4,Rohtas,0.761807508
821310,10,8,Rohtas,1.447821935
821311,15,9,Rohtas,1.663236545
821312,15,9,Rohtas,1.905224883
822101,6,4,Palamau,0.755226817
822102,6,4,Palamau,0.60717527
822110,6,4,Palamau,0.677075091
822111,6,4,Latehar,0.632947381
822113,20,10,Palamau,3.008878962
822114,10,8,Garhwa,1.374912652
822115,8,7,Palamau,1.063744655
822116,7,6,Palamau,0.923900585
822118,3,2,Palamau,0.320381357
822119,10,8,Latehar,1.502140038
822120,5,3,Palamau,0.45293638
822121,10,8,Palamau,1.283977941
822122,5,3,Palamau,0.506138371
822123,20,10,Palamau,2.951595219
822124,6,4,Garhwa,0.7648567
822125,20,10,Garhwa,2.159586871
822126,15,9,Palamau,1.54541573
823001,8,7,Gaya,1.010563386
823002,5,3,Gaya,0.408981658
823003,6,4,Gaya,0.557415384
823004,3,2,Gaya,0.325994495
823005,2,1,Gaya,0.133035122
823311,8,7,Gaya,1.023633001
824101,5,3,Aurangabad(Bh),0.525594429
824112,2,1,Aurangabad(Bh),0
824113,8,7,Aurangabad(Bh),1.01492718
824118,3,2,Gaya,0.25645304
824120,20,10,Aurangabad(Bh),2.715232213
824124,10,8,Aurangabad(Bh),1.480526241
824125,6,4,Aurangabad(Bh),0.782175198
824201,6,4,Gaya,0.686504321
824202,20,10,Aurangabad(Bh),2.168121903
824203,2,1,Aurangabad(Bh),0.2031804
824207,10,8,Gaya,1.218164304
824208,20,10,Aurangabad(Bh),3.025636752
824211,8,7,Gaya,1.149348866
824231,7,6,Gaya,0.846645385
824232,6,4,Gaya,0.634393775
824233,3,2,Gaya,0.366449888
824234,8,7,Gaya,1.139467209
824235,15,9,Gaya,1.654734797
824236,5,3,Gaya,0.434478139
824301,3,2,Aurangabad(Bh),0.307185043
825101,20,10,Ramgarh,3.104610411
825102,10,8,Bokaro,1.233320677
825106,15,9,Giridh,1.758933644
825107,3,2,Giridh,0.225051836
825108,20,10,Giridh,6.141691076
825301,6,4,Hazaribag,0.782550142
825303,3,2,Hazaribag,0.388855161
825311,3,2,Hazaribag,0.330369305
825313,5,3,Hazaribag,0.437144861
825314,5,3,Ramgarh,0.516247126
825316,6,4,Ramgarh,0.832327434
825317,2,1,Hazaribag,0.121211011
825320,6,4,Giridh,0.724584179
825322,2,1,Giridh,0.017020466
825324,3,2,Giridh,0.364984467
825325,5,3,Ramgarh,0.488001023
825330,5,3,Ramgarh,0.495174513
825336,5,3,Hazaribag,0.518949496
825401,5,3,Chatra,0.396942219
825402,7,6,Hazaribag,0.862416609
825404,5,3,Chatra,0.540489636
825405,3,2,Hazaribag,0.315767013
825406,10,8,Hazaribag,1.235584966
825408,3,2,Chatra,0.263047794
825409,6,4,Koderma,0.624382716
825410,3,2,Koderma,0.358125265
825411,8,7,Hazaribag,1.044988043
825412,10,8,Giridh,1.360734483
825413,5,3,Koderma,0.397680204
825418,20,10,Koderma,3.663988816
825421,6,4,Koderma,0.598381473
826001,7,6,Dhanbad,0.923099809
826003,7,6,Dhanbad,0.930693203
826004,6,4,Dhanbad,0.797134131
826005,5,3,Dhanbad,0.442991459
827001,7,6,Bokaro,0.856871322
827003,10,8,Bokaro,1.323499848
827004,6,4,Bokaro,0.666642783
827006,6,4,Bokaro,0.709523412
827009,10,8,Bokaro,1.329674581
827010,3,2,Bokaro,0.291748702
827011,10,8,Bokaro,1.488268074
827012,5,3,Bokaro,0.417858353
827013,7,6,Bokaro,0.876366172
827014,6,4,Bokaro,0.650908191
828101,7,6,Dhanbad,0.853697083
828102,2,1,Dhanbad,0.218627089
828103,5,3,Dhanbad,0.453680947
828104,5,3,Dhanbad,0.515273037
828105,6,4,Dhanbad,0.725118391
828106,10,8,Dhanbad,1.318611414
828109,8,7,Dhanbad,1.070515649
828110,7,6,Dhanbad,0.900028519
828111,7,6,Dhanbad,0.958759717
828112,15,9,Dhanbad,1.729031995
828113,6,4,Dhanbad,0.821602969
828114,6,4,Dhanbad,0.77318246
828115,6,4,Dhanbad,0.641888518
828116,6,4,Dhanbad,0.722723569
828117,8,7,Dhanbad,1.06158131
828119,10,8,Dhanbad,1.27509426
828120,15,9,Dhanbad,1.785073945
828121,6,4,Dhanbad,0.693893231
828122,20,10,Dhanbad,2.439262555
828123,2,1,Dhanbad,0.125109229
828125,6,4,Dhanbad,0.646959329
828126,10,8,Dhanbad,1.42258458
828127,10,8,Dhanbad,1.444068554
828128,8,7,Dhanbad,0.998135305
828129,8,7,Dhanbad,1.157393627
828130,6,4,Dhanbad,0.639039994
828131,5,3,Dhanbad,0.396535387
828134,6,4,Bokaro,0.645659661
828135,20,10,Dhanbad,2.48560968
828201,6,4,Dhanbad,0.598315347
828202,5,3,Dhanbad,0.478232669
828203,7,6,Dhanbad,0.907241553
828204,5,3,Dhanbad,0.408476535
828205,8,7,Dhanbad,1.118160517
828206,2,1,Dhanbad,0.146454774
828207,8,7,Dhanbad,1.112640409
828301,10,8,Dhanbad,1.234164072
828302,20,10,Dhanbad,2.352029137
828303,5,3,Dhanbad,0.538631526
828304,6,4,Dhanbad,0.635977866
828305,7,6,Dhanbad,0.913185848
828306,3,2,Dhanbad,0.345067864
828307,3,2,Dhanbad,0.360119184
828309,7,6,Dhanbad,0.947675455
828401,8,7,Dhanbad,1.118318275
828402,15,9,Dhanbad,1.734484678
828403,6,4,Bokaro,0.606460769
828404,3,2,Bokaro,0.378803954
829101,5,3,Ramgarh,0.489320052
829102,3,2,Ramgarh,0.33855022
829103,7,6,Ramgarh,0.8488386
829104,6,4,Bokaro,0.763202053
829105,8,7,Ramgarh,1.16818897
829106,7,6,Ramgarh,0.843185166
829107,6,4,Bokaro,0.639988841
829108,3,2,Ramgarh,0.261969779
829110,6,4,Ramgarh,0.825715814
829111,6,4,Bokaro,0.80629757
829112,8,7,Bokaro,1.104168912
829113,8,7,Bokaro,1.106794863
829114,10,8,Bokaro,1.400512078
829116,6,4,Bokaro,0.685364783
829117,15,9,Ramgarh,1.84077828
829118,6,4,Ramgarh,0.572611812
829119,5,3,Ramgarh,0.46948014
829121,3,2,Bokaro,0.303465501
829122,8,7,Ramgarh,1.153638452
829123,3,2,Bokaro,0.271318847
829124,2,1,Bokaro,0.058974763
829125,6,4,Ramgarh,0.684351523
829126,3,2,Ramgarh,0.319444884
829127,6,4,Bokaro,0.626029145
829128,10,8,Bokaro,1.186601574
829130,3,2,Ramgarh,0.370977433
829131,3,2,Ramgarh,0.27863495
829132,5,3,Bokaro,0.539606735
829133,15,9,Ramgarh,2.045771545
829134,2,1,Ramgarh,0.158018298
829135,5,3,Ramgarh,0.524692349
829143,2,1,Ramgarh,0.1305305
829144,7,6,Bokaro,0.982047128
829149,3,2,Bokaro,0.25784614
829150,20,10,Ramgarh,3.278281934
829201,2,1,Garhwa,0.133937508
829202,15,9,Latehar,1.616600044
829203,10,8,Latehar,1.21140591
829205,7,6,Ranchi,0.858472258
829206,7,6,Latehar,0.917308872
829209,2,1,Ranchi,0
829210,6,4,Ranchi,0.710877181
829301,3,2,Bokaro,0.234913999
831001,10,8,East Singhbhum,1.25624747
831002,6,4,East Singhbhum,0.727629223
831003,8,7,East Singhbhum,1.097649921
831004,7,6,East Singhbhum,0.935600395
831005,6,4,East Singhbhum,0.657507971
831006,6,4,East Singhbhum,0.659276051
831007,10,8,East Singhbhum,1.434230504
831008,7,6,East Singhbhum,0.931554161
831009,5,3,East Singhbhum,0.460796785
831011,7,6,East Singhbhum,0.917293332
831012,10,8,East Singhbhum,1.381847597
831013,10,8,West Singhbhum,1.219795418
831014,3,2,Seraikela-Kharsawan,0.313131174
831015,3,2,East Singhbhum,0.323440106
831016,15,9,East Singhbhum,1.844523177
831017,6,4,East Singhbhum,0.693493295
831018,5,3,East Singhbhum,0.489536267
832101,8,7,East Singhbhum,1.134699119
832102,2,1,East Singhbhum,0.177877768
832104,5,3,East Singhbhum,0.42817521
832105,6,4,East Singhbhum,0.61477802
832107,5,3,East Singhbhum,0.477779968
832108,8,7,Seraikela-Kharsawan,0.999235598
832109,6,4,Seraikela-Kharsawan,0.778442467
832110,8,7,East Singhbhum,1.068780852
832111,2,1,East Singhbhum,0.033176265
832301,10,8,East Singhbhum,1.27448458
832302,15,9,East Singhbhum,1.919113873
832303,6,4,East Singhbhum,0.643997302
832304,10,8,East Singhbhum,1.201311302
832401,5,3,Seraikela-Kharsawan,0.530192027
832404,3,2,Seraikela-Kharsawan,0.265165066
833101,5,3,Seraikela-Kharsawan,0.501756613
833102,6,4,West Singhbhum,0.627902703
833103,20,10,West Singhbhum,5.48245097
833104,15,9,West Singhbhum,1.766226471
833105,20,10,West Singhbhum,2.457751726
833201,6,4,West Singhbhum,0.70408652
833203,6,4,West Singhbhum,0.679039211
833212,15,9,West Singhbhum,1.686858989
833213,3,2,West Singhbhum,0.31195911
833214,10,8,West Singhbhum,1.413216399
833215,10,8,West Singhbhum,1.316574327
833216,6,4,Seraikela-Kharsawan,0.726662505
833217,2,1,West Singhbhum,0.21588092
833219,15,9,Seraikela-Kharsawan,1.603078781
833220,5,3,Seraikela-Kharsawan,0.52584436
833222,6,4,West Singhbhum,0.600572229
833223,5,3,West Singhbhum,0.495261483
834001,7,6,Ranchi,0.839332901
834002,6,4,Ranchi,0.626310752
834003,6,4,Ranchi,0.60494764
834004,5,3,Ranchi,0.425675892
834005,7,6,Ranchi,0.89469577
834006,8,7,Ranchi,0.986206621
834008,6,4,Ranchi,0.636483205
834009,6,4,Ranchi,0.616017535
834010,3,2,Ranchi,0.281447582
834012,15,9,Ranchi,1.74526783
835101,5,3,Ranchi,0.499768106
835102,7,6,Ranchi,0.890747101
835103,3,2,Ranchi,0.323519302
835201,6,4,Simdega,0.613908911
835202,7,6,Ranchi,0.882730637
835204,8,7,Ranchi,1.023037204
835205,3,2,Ranchi,0.395620401
835206,10,8,Gumla,1.432983514
835207,7,6,Gumla,0.920859445
835208,5,3,Gumla,0.497806483
835209,3,2,Ranchi,0.239367205
835210,3,2,Ranchi,0.299963862
835213,5,3,Lohardaga,0.488548187
835214,10,8,Ranchi,1.272158656
835216,8,7,West Singhbhum,1.149293203
835217,2,1,Ranchi,0.167361222
835219,8,7,Ranchi,1.006420408
835221,5,3,Ranchi,0.449626697
835222,6,4,Ranchi,0.594763567
835223,5,3,Simdega,0.427226501
835224,3,2,Ranchi,0.272845504
835225,10,8,Ranchi,1.196411045
835226,7,6,Simdega,0.905307604
835227,5,3,Ranchi,0.535691098
835229,2,1,Gumla,0
835301,15,9,Ranchi,1.542836443
835302,6,4,Lohardaga,0.586914259
835303,10,8,Ranchi,1.362503838
835324,2,1,Gumla,0.124935107
841101,7,6,Saran,0.978376869
841202,5,3,Saran,0.427674757
841203,5,3,Siwan,0.414618159
841204,3,2,Saran,0.253660091
841205,10,8,Saran,1.389053194
841207,3,2,Saran,0.266193763
841208,6,4,Saran,0.703228884
841209,2,1,Saran,0.051966746
841210,10,8,Siwan,1.356924362
841211,2,1,Saran,0.073436679
841213,15,9,Saran,2.038124499
841214,5,3,Saran,0.462165258
841216,2,1,Saran,0.026173336
841217,6,4,Saran,0.760263965
841219,10,8,Saran,1.45845053
841220,7,6,Saran,0.867076914
841221,10,8,Saran,1.188460538
841222,15,9,Saran,1.57748323
841224,8,7,Saran,1.120359302
841226,8,7,Siwan,1.085421603
841231,5,3,Siwan,0.521241962
841232,20,10,Siwan,2.21478967
841234,8,7,Siwan,1.117892201
841235,3,2,Siwan,0.297958361
841237,20,10,Siwan,2.612513702
841238,15,9,Siwan,1.580064277
841239,5,3,Siwan,0.531711171
841241,6,4,Siwan,0.780712422
841243,10,8,Siwan,1.338790494
841245,7,6,Siwan,0.910978117
841286,6,4,Siwan,0.679471208
841301,10,8,Saran,1.339154454
841311,8,7,Saran,1.02493929
841313,3,2,Saran,0.387871096
841315,6,4,Saran,0.78225042
841401,5,3,Saran,0.485422543
841402,2,1,Saran,0.021489942
841403,6,4,Saran,0.675689741
841405,5,3,Gopalganj,0.501228672
841406,6,4,Siwan,0.639185133
841408,7,6,Siwan,0.981840884
841409,6,4,Gopalganj,0.596915854
