pincode,city,state,Tier,ExtraPricing
143301,Amritsar,Punjab,Tier2,0
143302,Amritsar,Punjab,Tier2,0
143303,Amritsar,Punjab,Tier2,0
143304,Amritsar,Punjab,Tier2,0
143305,Amritsar,Punjab,Tier2,0
143401,Tarn Taran,Punjab,Tier4,2
143406,Amritsar,Punjab,Tier2,0
143407,Amritsar,Punjab,Tier2,0
143408,Amritsar,Punjab,Tier2,0
143409,Amritsar,Punjab,Tier2,0
143410,Amritsar,Punjab,Tier2,0
143411,Amritsar,Punjab,Tier2,0
143412,Amritsar,Punjab,Tier2,0
143413,Amritsar,Punjab,Tier2,0
143414,Amritsar,Punjab,Tier2,0
143415,Amritsar,Punjab,Tier2,0
143416,Patti,Punjab,Tier4,2
143419,Tarn Taran,Punjab,Tier4,2
143422,Tarn Taran,Punjab,Tier4,2
143501,Amritsar,Punjab,Tier2,0
143502,Amritsar,Punjab,Tier2,0
143504,Amritsar,Punjab,Tier2,0
143505,Batala,Punjab,Tier4,2
143506,Batala,Punjab,Tier4,2
143507,Gurdaspur,Punjab,Tier4,2
143511,Gurdaspur,Punjab,Tier4,2
143512,Gurdaspur,Punjab,Tier4,2
143513,Gurdaspur,Punjab,Tier4,2
143514,Gurdaspur,Punjab,Tier4,2
143515,Gurdaspur,Punjab,Tier4,2
143516,Gurdaspur,Punjab,Tier4,2
143517,Gurdaspur,Punjab,Tier4,2
143518,Gurdaspur,Punjab,Tier4,2
143519,Gurdaspur,Punjab,Tier4,2
143520,Gurdaspur,Punjab,Tier4,2
143521,Gurdaspur,Punjab,Tier4,2
143525,Gurdaspur,Punjab,Tier4,2
143526,Gurdaspur,Punjab,Tier4,2
143527,Gurdaspur,Punjab,Tier4,2
143528,Gurdaspur,Punjab,Tier4,2
143529,Gurdaspur,Punjab,Tier4,2
143530,Gurdaspur,Punjab,Tier4,2
143531,Gurdaspur,Punjab,Tier4,2
143532,Gurdaspur,Punjab,Tier4,2
143533,Gurdaspur,Punjab,Tier4,2
143534,Gurdaspur,Punjab,Tier4,2
143601,Majitha,Punjab,Tier4,2
143602,Gurdaspur,Punjab,Tier4,2
143603,Gurdaspur,Punjab,Tier4,2
143604,Gurdaspur,Punjab,Tier4,2
143605,Gurdaspur,Punjab,Tier4,2
143606,Amritsar,Punjab,Tier2,0
144001,Jalandhar,Punjab,Tier2,0
144002,Jalandhar,Punjab,Tier2,0
144003,Jalandhar,Punjab,Tier2,0
144004,Jalandhar,Punjab,Tier2,0
144005,Jalandhar,Punjab,Tier2,0
144006,Jalandhar,Punjab,Tier2,0
144007,Jalandhar,Punjab,Tier2,0
144008,Jalandhar,Punjab,Tier2,0
144009,Jalandhar,Punjab,Tier2,0
144010,Jalandhar,Punjab,Tier2,0
144011,Jalandhar,Punjab,Tier2,0
144012,Jalandhar,Punjab,Tier2,0
144013,Jalandhar,Punjab,Tier2,0
144014,Jalandhar,Punjab,Tier2,0
144020,Jalandhar,Punjab,Tier2,0
144021,Jalandhar,Punjab,Tier2,0
144022,Jalandhar,Punjab,Tier2,0
144023,Jalandhar,Punjab,Tier2,0
144024,Jalandhar,Punjab,Tier2,0
144025,Jalandhar,Punjab,Tier2,0
144026,Jalandhar,Punjab,Tier2,0
144027,Jalandhar,Punjab,Tier2,0
144028,Jalandhar,Punjab,Tier2,0
144029,Jalandhar,Punjab,Tier2,0
144030,Jalandhar,Punjab,Tier2,0
144031,Ludhiana,Punjab,Tier1,-1
144032,Jalandhar,Punjab,Tier2,0
144033,Jalandhar,Punjab,Tier2,0
144034,Ludhiana,Punjab,Tier1,-1
144035,Jalandhar,Punjab,Tier2,0
144036,Ludhiana,Punjab,Tier1,-1
144037,Jalandhar,Punjab,Tier2,0
144039,Jalandhar,Punjab,Tier2,0
144040,Jalandhar,Punjab,Tier2,0
144041,Jalandhar,Punjab,Tier2,0
144042,Jalandhar,Punjab,Tier2,0
144043,Jalandhar,Punjab,Tier2,0
144044,Jalandhar,Punjab,Tier2,0
144101,Goraya,Punjab,Tier4,2
144102,Jalandhar,Punjab,Tier2,0
144103,Jalandhar,Punjab,Tier2,0
144104,Goraya,Punjab,Tier4,2
144105,Goraya,Punjab,Tier4,2
144106,Hoshiarpur,Punjab,Tier4,2
144201,Hoshiarpur,Punjab,Tier4,2
144202,Hoshiarpur,Punjab,Tier4,2
144203,Amritsar,Punjab,Tier2,0
144204,Hoshiarpur,Punjab,Tier4,2
144205,Hoshiarpur,Punjab,Tier4,2
144206,Hoshiarpur,Punjab,Tier4,2
144207,Hoshiarpur,Punjab,Tier4,2
144208,Hoshiarpur,Punjab,Tier4,2
144209,Hoshiarpur,Punjab,Tier4,2
144210,Hoshiarpur,Punjab,Tier4,2
144211,Hoshiarpur,Punjab,Tier4,2
144212,Hoshiarpur,Punjab,Tier4,2
144213,Hoshiarpur,Punjab,Tier4,2
144214,Hoshiarpur,Punjab,Tier4,2
144216,Hoshiarpur,Punjab,Tier4,2
144221,Hoshiarpur,Punjab,Tier4,2
144222,Hoshiarpur,Punjab,Tier4,2
144223,Hoshiarpur,Punjab,Tier4,2
144224,Hoshiarpur,Punjab,Tier4,2
144301,Jalandhar,Punjab,Tier2,0
144302,Jalandhar,Punjab,Tier2,0
144303,Alawalpur,Punjab,Tier4,2
144305,Hoshiarpur,Punjab,Tier4,2
144306,Hoshiarpur,Punjab,Tier4,2
144311,Ludhiana,Punjab,Tier1,-1
144401,Phagwara,Punjab,Tier3,2
144402,Phagwara,Punjab,Tier3,2
144403,Kapurthala,Punjab,Tier3,2
144404,Hoshiarpur,Punjab,Tier4,2
144405,Nawanshahar,Punjab,Tier4,2
144406,Hoshiarpur,Punjab,Tier4,2
144407,Jalandhar,Punjab,Tier2,0
144408,Kapurthala,Punjab,Tier3,2
144409,Goraya,Punjab,Tier4,2
144410,Philaur,Punjab,Tier4,2
144416,Jalandhar,Punjab,Tier2,0
144417,Nawanshahar,Punjab,Tier4,2
144418,Hoshiarpur,Punjab,Tier4,2
144419,Jalandhar,Punjab,Tier2,0
144421,Nawanshahar,Punjab,Tier4,2
144422,Nawanshahar,Punjab,Tier4,2
144501,Nawanshahar,Punjab,Tier4,2
144502,Nawanshahar,Punjab,Tier4,2
144503,Nawanshahar,Punjab,Tier4,2
144504,Nawanshahar,Punjab,Tier4,2
144505,Ludhiana,Punjab,Tier1,-1
144506,Nawanshahar,Punjab,Tier4,2
144507,Nawanshahar,Punjab,Tier4,2
144508,Nawanshahar,Punjab,Tier4,2
144509,Nawanshahar,Punjab,Tier4,2
144510,Nawanshahar,Punjab,Tier4,2
144511,Nawanshahar,Punjab,Tier4,2
144512,Nawanshahar,Punjab,Tier4,2
144513,Nawanshahar,Punjab,Tier4,2
144514,Nawanshahar,Punjab,Tier4,2
144515,Nawanshahar,Punjab,Tier4,2
144516,Nawanshahar,Punjab,Tier4,2
144517,Nawanshahar,Punjab,Tier4,2
144518,Nawanshahar,Punjab,Tier4,2
144519,Hoshiarpur,Punjab,Tier4,2
144520,Hoshiarpur,Punjab,Tier4,2
144521,Nawanshahar,Punjab,Tier4,2
144522,Nawanshahar,Punjab,Tier4,2
144523,Nawanshahar,Punjab,Tier4,2
144524,Nawanshahar,Punjab,Tier4,2
144525,Nawanshahar,Punjab,Tier4,2
144526,Nawanshahar,Punjab,Tier4,2
144527,Hoshiarpur,Punjab,Tier4,2
144528,Hoshiarpur,Punjab,Tier4,2
144529,Hoshiarpur,Punjab,Tier4,2
144530,Hoshiarpur,Punjab,Tier4,2
144531,Hoshiarpur,Punjab,Tier4,2
144532,Nawanshahar,Punjab,Tier4,2
144533,Nawanshahar,Punjab,Tier4,2
144601,Kapurthala,Punjab,Tier3,2
144602,Kapurthala,Punjab,Tier3,2
144606,Kapurthala,Punjab,Tier3,2
144620,Kapurthala,Punjab,Tier3,2
144621,Kapurthala,Punjab,Tier3,2
144622,Kapurthala,Punjab,Tier3,2
144623,Kapurthala,Punjab,Tier3,2
144624,Kapurthala,Punjab,Tier3,2
144625,Kapurthala,Punjab,Tier3,2
144626,Sultanpurlodi,Punjab,Tier4,2
144628,Kapurthala,Punjab,Tier3,2
144629,Kapurthala,Punjab,Tier3,2
144630,Goraya,Punjab,Tier4,2
144631,Kapurthala,Punjab,Tier3,2
144632,Kapurthala,Punjab,Tier3,2
144633,Jalandhar,Punjab,Tier2,0
144701,Jalandhar,Punjab,Tier2,0
144702,Jalandhar,Punjab,Tier2,0
144703,Jalandhar,Punjab,Tier2,0
144801,Jalandhar,Punjab,Tier2,0
144802,Kapurthala,Punjab,Tier3,2
144803,Kapurthala,Punjab,Tier3,2
144804,Kapurthala,Punjab,Tier3,2
144805,Jalandhar,Punjab,Tier2,0
144806,Jalandhar,Punjab,Tier2,0
144819,Kapurthala,Punjab,Tier3,2
145001,Pathankot,Punjab,Tier4,2
145022,Gurdaspur,Punjab,Tier4,2
145023,Gurdaspur,Punjab,Tier4,2
145024,Gurdaspur,Punjab,Tier4,2
145025,Gurdaspur,Punjab,Tier4,2
145026,Gurdaspur,Punjab,Tier4,2
145027,Gurdaspur,Punjab,Tier4,2
145029,Gurdaspur,Punjab,Tier4,2
145101,Gurdaspur,Punjab,Tier4,2
146001,Hoshiarpur,Punjab,Tier4,2
146021,Hoshiarpur,Punjab,Tier4,2
146022,Hoshiarpur,Punjab,Tier4,2
146023,Hoshiarpur,Punjab,Tier4,2
146024,Hoshiarpur,Punjab,Tier4,2
146101,Hoshiarpur,Punjab,Tier4,2
146102,Hoshiarpur,Punjab,Tier4,2
146103,Hoshiarpur,Punjab,Tier4,2
146104,Hoshiarpur,Punjab,Tier4,2
146105,Hoshiarpur,Punjab,Tier4,2
146106,Hoshiarpur,Punjab,Tier4,2
146107,Hoshiarpur,Punjab,Tier4,2
146108,Hoshiarpur,Punjab,Tier4,2
146109,Hoshiarpur,Punjab,Tier4,2
146110,Hoshiarpur,Punjab,Tier4,2
146111,Hoshiarpur,Punjab,Tier4,2
146112,Hoshiarpur,Punjab,Tier4,2
146113,Hoshiarpur,Punjab,Tier4,2
146114,Hoshiarpur,Punjab,Tier4,2
146115,Nawanshahar,Punjab,Tier4,2
146116,Hoshiarpur,Punjab,Tier4,2
147001,Patiala,Punjab,Tier2,0
147002,Patiala,Punjab,Tier2,0
147003,Patiala,Punjab,Tier2,0
147004,Patiala,Punjab,Tier2,0
147005,Patiala,Punjab,Tier2,0
147021,Patiala,Punjab,Tier2,0
147101,Patiala,Punjab,Tier2,0
147102,Patiala,Punjab,Tier2,0
147103,Patiala,Punjab,Tier2,0
147104,Patiala,Punjab,Tier2,0
147105,Patiala,Punjab,Tier2,0
147111,Patiala,Punjab,Tier2,0
147201,Patiala,Punjab,Tier2,0
147202,Patiala,Punjab,Tier2,0
147203,Amloh,Punjab,Tier4,2
147301,Ludhiana,Punjab,Tier1,-1
147506,Ambala,Haryana,Tier2,0
148001,Sangrur,Punjab,Tier4,2
148018,Sangrur,Punjab,Tier4,2
148019,Sangrur,Punjab,Tier4,2
148020,Sangrur,Punjab,Tier4,2
148021,Ahmedgarh,Punjab,Tier4,2
148022,Sangrur,Punjab,Tier4,2
148023,Malerkotla,Punjab,Tier4,2
148024,Dhuri,Punjab,Tier4,2
148025,Dhuri,Punjab,Tier4,2
148026,Sangrur,Punjab,Tier4,2
148027,Sangrur,Punjab,Tier4,2
148028,Sangrur,Punjab,Tier4,2
148030,Sangrur,Punjab,Tier4,2
148031,Sangrur,Punjab,Tier4,2
148033,Sangrur,Punjab,Tier4,2
148034,Sangrur,Punjab,Tier4,2
148035,Sangrur,Punjab,Tier4,2
148100,Barnala,Punjab,Tier4,2
148101,Barnala,Punjab,Tier4,2
148102,Barnala,Punjab,Tier4,2
148103,Barnala,Punjab,Tier4,2
148104,Barnala,Punjab,Tier4,2
148105,Barnala,Punjab,Tier4,2
148106,Sangrur,Punjab,Tier4,2
148107,Barnala,Punjab,Tier4,2
148108,Barnala,Punjab,Tier4,2
148109,Bhatinda,Punjab,Tier2,0
151001,Bhatinda,Punjab,Tier2,0
151002,Bhatinda,Punjab,Tier2,0
151003,Bhatinda,Punjab,Tier2,0
151004,Bhatinda,Punjab,Tier2,0
151005,Bhatinda,Punjab,Tier2,0
151101,Bhatinda,Punjab,Tier2,0
151102,Bhatinda,Punjab,Tier2,0
151103,Bhatinda,Punjab,Tier4,2
151104,Bhatinda,Punjab,Tier2,0
151105,Bhatinda,Punjab,Tier2,0
151106,Bhatinda,Punjab,Tier2,0
151108,Bhatinda,Punjab,Tier2,0
151111,Bhatinda,Punjab,Tier2,0
151201,Bhatinda,Punjab,Tier2,0
151202,Jaitwal,Punjab,Tier4,2
151203,Faridkot,Punjab,Tier4,2
151204,Kotkapura,Punjab,Tier4,2
151205,Faridkot,Punjab,Tier4,2
151206,Faridkot,Punjab,Tier4,2
151207,Faridkot,Punjab,Tier4,2
151208,Faridkot,Punjab,Tier4,2
151209,Faridkot,Punjab,Tier4,2
151210,Muktsar,Punjab,Tier4,2
151211,Muktsar,Punjab,Tier4,2
151212,Faridkot,Punjab,Tier4,2
151301,Bhatinda,Punjab,Tier2,0
151302,Bhatinda,Punjab,Tier2,0
151401,Bhatinda,Punjab,Tier2,0
151501,Bhatinda,Punjab,Tier2,0
151502,Mansa,Punjab,Tier4,2
151503,Mansa,Punjab,Tier4,2
151504,Mansa,Punjab,Tier4,2
151505,Mansa,Punjab,Tier4,2
151506,Mansa,Punjab,Tier4,2
151507,Mansa,Punjab,Tier4,2
151508,Mansa,Punjab,Tier4,2
151509,Bhatinda,Punjab,Tier2,0
152001,Ferozpur,Punjab,Tier4,2
152002,Ferozpur,Punjab,Tier4,2
152003,Ferozpur,Punjab,Tier4,2
152004,Ferozpur,Punjab,Tier4,2
152005,Ferozpur,Punjab,Tier4,2
152021,Ferozpur,Punjab,Tier4,2
152022,Ferozpur,Punjab,Tier4,2
152023,Ferozpur,Punjab,Tier4,2
152024,Ferozpur,Punjab,Tier4,2
152025,Muktsar,Punjab,Tier4,2
152026,Muktsar,Punjab,Tier4,2
152028,Ferozpur,Punjab,Tier4,2
152031,Muktsar,Punjab,Tier4,2
152032,Muktsar,Punjab,Tier4,2
152033,Ferozpur,Punjab,Tier4,2
152101,Muktsar,Punjab,Tier4,2
152107,Ludhiana,Punjab,Tier1,-1
152112,Muktsar,Punjab,Tier4,2
152113,Muktsar,Punjab,Tier4,2
152114,Muktsar,Punjab,Tier4,2
152115,Muktsar,Punjab,Tier4,2
152116,Abohar,Punjab,Tier4,2
152117,Ferozpur,Punjab,Tier4,2
152121,Ferozpur,Punjab,Tier4,2
152122,Ferozpur,Punjab,Tier4,2
152123,Ferozpur,Punjab,Tier4,2
152124,Ferozpur,Punjab,Tier4,2
152128,Ferozpur,Punjab,Tier4,2
152132,Ferozpur,Punjab,Tier4,2
160001,Chandigarh,Chandigarh,Tier1,-1
160002,Chandigarh,Chandigarh,Tier1,-1
160003,Chandigarh,Chandigarh,Tier1,-1
160004,Chandigarh,Chandigarh,Tier1,-1
160008,Chandigarh,Chandigarh,Tier1,-1
160009,Chandigarh,Chandigarh,Tier1,-1
160010,Chandigarh,Chandigarh,Tier1,-1
160011,Chandigarh,Chandigarh,Tier1,-1
160012,Chandigarh,Chandigarh,Tier1,-1
160014,Chandigarh,Chandigarh,Tier1,-1
160015,Chandigarh,Chandigarh,Tier1,-1
160016,Chandigarh,Chandigarh,Tier1,-1
160017,Chandigarh,Chandigarh,Tier1,-1
160018,Chandigarh,Chandigarh,Tier1,-1
160019,Chandigarh,Chandigarh,Tier1,-1
160020,Chandigarh,Chandigarh,Tier1,-1
160022,Chandigarh,Chandigarh,Tier1,-1
160023,Chandigarh,Chandigarh,Tier1,-1
160025,Chandigarh,Chandigarh,Tier1,-1
160026,Chandigarh,Chandigarh,Tier1,-1
160030,Chandigarh,Chandigarh,Tier1,-1
160031,Chandigarh,Chandigarh,Tier1,-1
160032,Chandigarh,Chandigarh,Tier1,-1
160034,Chandigarh,Chandigarh,Tier1,-1
160035,Chandigarh,Chandigarh,Tier1,-1
160036,Chandigarh,Chandigarh,Tier1,-1
160039,Chandigarh,Chandigarh,Tier1,-1
160040,Chandigarh,Chandigarh,Tier1,-1
160046,Chandigarh,Chandigarh,Tier1,-1
160047,Chandigarh,Chandigarh,Tier1,-1
160048,Chandigarh,Chandigarh,Tier1,-1
160051,Mohali,Punjab,Tier1,-1
160055,Mohali,Punjab,Tier1,-1
160056,Mohali,Punjab,Tier1,-1
160058,Mohali,Punjab,Tier1,-1
160059,Mohali,Punjab,Tier1,-1
160060,Mohali,Punjab,Tier1,-1
160061,Chandigarh,Chandigarh,Tier1,-1
160062,Mohali,Punjab,Tier1,-1
160071,Mohali,Punjab,Tier1,-1
160101,Chandigarh,Chandigarh,Tier1,-1
160102,Chandigarh,Chandigarh,Tier1,-1
160103,Mohali,Punjab,Tier1,-1
160104,Zirakhpur,Punjab,Tier1,-1
160106,Chandigarh,Chandigarh,Tier1,-1
171001,Shimla,Himachal Pradesh,Tier2,0
171002,Shimla,Himachal Pradesh,Tier2,0
171003,Shimla,Himachal Pradesh,Tier2,0
171004,Shimla,Himachal Pradesh,Tier2,0
171005,Shimla,Himachal Pradesh,Tier2,0
171006,Shimla,Himachal Pradesh,Tier2,0
171007,Shimla,Himachal Pradesh,Tier2,0
171008,Shimla,Himachal Pradesh,Tier2,0
171009,Shimla,Himachal Pradesh,Tier2,0
171010,Shimla,Himachal Pradesh,Tier2,0
171011,Shimla,Himachal Pradesh,Tier2,0
171012,Shimla,Himachal Pradesh,Tier2,0
171018,Shimla,Himachal Pradesh,Tier2,0
171019,Shimla,Himachal Pradesh,Tier2,0
171102,Shimla,Himachal Pradesh,Tier2,0
171103,Shimla,Himachal Pradesh,Tier2,0
171201,Shimla,Himachal Pradesh,Tier2,0
171202,Shimla,Himachal Pradesh,Tier2,0
171203,Shimla,Himachal Pradesh,Tier2,0
171204,Shimla,Himachal Pradesh,Tier2,0
171205,Shimla,Himachal Pradesh,Tier2,0
171206,Shimla,Himachal Pradesh,Tier2,0
171207,Shimla,Himachal Pradesh,Tier2,0
171208,Shimla,Himachal Pradesh,Tier2,0
171209,Shimla,Himachal Pradesh,Tier2,0
171210,Shimla,Himachal Pradesh,Tier2,0
171211,Shimla,Himachal Pradesh,Tier2,0
171212,Shimla,Himachal Pradesh,Tier2,0
171213,Shimla,Himachal Pradesh,Tier2,0
171214,Shimla,Himachal Pradesh,Tier2,0
171215,Shimla,Himachal Pradesh,Tier2,0
171216,Shimla,Himachal Pradesh,Tier2,0
171217,Shimla,Himachal Pradesh,Tier2,0
171218,Shimla,Himachal Pradesh,Tier2,0
171219,Shimla,Himachal Pradesh,Tier2,0
171220,Shimla,Himachal Pradesh,Tier2,0
171221,Shimla,Himachal Pradesh,Tier2,0
171222,Shimla,Himachal Pradesh,Tier2,0
171223,Shimla,Himachal Pradesh,Tier2,0
171224,Shimla,Himachal Pradesh,Tier2,0
171225,Shimla,Himachal Pradesh,Tier2,0
171226,Shimla,Himachal Pradesh,Tier2,0
171301,Shimla,Himachal Pradesh,Tier2,0
172001,Shimla,Himachal Pradesh,Tier2,0
172002,Kullu,Himachal Pradesh,Tier4,2
172021,Shimla,Himachal Pradesh,Tier2,0
172022,Shimla,Himachal Pradesh,Tier2,0
172023,Kullu,Himachal Pradesh,Tier4,2
172024,Shimla,Himachal Pradesh,Tier2,0
172025,Kullu,Himachal Pradesh,Tier4,2
172026,Kullu,Himachal Pradesh,Tier4,2
172027,Shimla,Himachal Pradesh,Tier2,0
172028,Shimla,Himachal Pradesh,Tier2,0
172029,Shimla,Himachal Pradesh,Tier2,0
172030,Kinnaur,Himachal Pradesh,Tier4,2
172031,Shimla,Himachal Pradesh,Tier2,0
172032,Kullu,Himachal Pradesh,Tier4,2
172033,Kullu,Himachal Pradesh,Tier4,2
172034,Shimla,Himachal Pradesh,Tier2,0
172101,Kinnaur,Himachal Pradesh,Tier4,2
172102,Shimla,Himachal Pradesh,Tier2,0
172103,Kinnaur,Himachal Pradesh,Tier4,2
172104,Kinnaur,Himachal Pradesh,Tier4,2
172105,Kinnaur,Himachal Pradesh,Tier4,2
172106,Kinnaur,Himachal Pradesh,Tier4,2
172107,Kinnaur,Himachal Pradesh,Tier4,2
172108,Kinnaur,Himachal Pradesh,Tier4,2
172109,Kinnaur,Himachal Pradesh,Tier4,2
172110,Kinnaur,Himachal Pradesh,Tier4,2
172111,Kinnaur,Himachal Pradesh,Tier4,2
172112,Kinnaur,Himachal Pradesh,Tier4,2
172113,Lahul-Spiti,Himachal Pradesh,Tier4,2
172114,Lahul-Spiti,Himachal Pradesh,Tier4,2
172115,Kinnaur,Himachal Pradesh,Tier4,2
172116,Kinnaur,Himachal Pradesh,Tier4,2
172117,Lahul-Spiti,Himachal Pradesh,Tier4,2
172118,Kinnaur,Himachal Pradesh,Tier4,2
172201,Shimla,Himachal Pradesh,Tier2,0
173001,Ambala,Haryana,Tier2,0
173002,Kala Amb,Himachal Pradesh,Tier4,2
173020,Sirmaur,Himachal Pradesh,Tier4,2
173021,Sirmaur,Himachal Pradesh,Tier4,2
173022,Sirmaur,Himachal Pradesh,Tier4,2
173023,Sirmaur,Himachal Pradesh,Tier4,2
173024,Sirmaur,Himachal Pradesh,Tier4,2
173025,Paonta Sahib,Himachal Pradesh,Tier4,2
173026,Sirmaur,Himachal Pradesh,Tier4,2
173027,Sirmaur,Himachal Pradesh,Tier4,2
173028,Sirmaur,Himachal Pradesh,Tier4,2
173029,Sirmaur,Himachal Pradesh,Tier4,2
173030,Paonta Sahib,Himachal Pradesh,Tier4,2
173101,Paonta Sahib,Himachal Pradesh,Tier4,2
173104,Sirmaur,Himachal Pradesh,Tier4,2
173201,Solan,Himachal Pradesh,Tier3,2
173202,Solan,Himachal Pradesh,Tier3,2
173203,Solan,Himachal Pradesh,Tier3,2
173204,Solan,Himachal Pradesh,Tier3,2
173205,Baddi,Himachal Pradesh,Tier3,2
173206,Solan,Himachal Pradesh,Tier3,2
173207,Solan,Himachal Pradesh,Tier3,2
173208,Solan,Himachal Pradesh,Tier3,2
173209,Dharampur,Himachal Pradesh,Tier4,2
173210,Solan,Himachal Pradesh,Tier3,2
173211,Solan,Himachal Pradesh,Tier3,2
173212,Solan,Himachal Pradesh,Tier3,2
173213,Shimla,Himachal Pradesh,Tier2,0
173214,Solan,Himachal Pradesh,Tier3,2
173215,Solan,Himachal Pradesh,Tier3,2
173217,Shimla,Himachal Pradesh,Tier2,0
173218,Solan,Himachal Pradesh,Tier3,2
173219,Solan,Himachal Pradesh,Tier3,2
173220,Parwanoo,Himachal Pradesh,Tier4,2
173221,Solan,Himachal Pradesh,Tier3,2
173222,Solan,Himachal Pradesh,Tier3,2
173223,Solan,Himachal Pradesh,Tier3,2
173225,Solan,Himachal Pradesh,Tier3,2
173229,Sirmaur,Himachal Pradesh,Tier4,2
173230,Solan,Himachal Pradesh,Tier3,2
173233,Solan,Himachal Pradesh,Tier3,2
173234,Solan,Himachal Pradesh,Tier3,2
173235,Solan,Himachal Pradesh,Tier3,2
174001,Solan,Himachal Pradesh,Tier3,2
174002,Bilaspur(HP),Himachal Pradesh,Tier4,2
174003,Bilaspur(HP),Himachal Pradesh,Tier4,2
174004,Bilaspur(HP),Himachal Pradesh,Tier4,2
174005,Bilaspur(HP),Himachal Pradesh,Tier4,2
174011,Bilaspur(HP),Himachal Pradesh,Tier4,2
174012,Bilaspur(HP),Himachal Pradesh,Tier4,2
174013,Bilaspur(HP),Himachal Pradesh,Tier4,2
174015,Bilaspur(HP),Himachal Pradesh,Tier4,2
174017,Bilaspur(HP),Himachal Pradesh,Tier4,2
174021,Bilaspur(HP),Himachal Pradesh,Tier4,2
174023,Bilaspur(HP),Himachal Pradesh,Tier4,2
174024,Bilaspur(HP),Himachal Pradesh,Tier4,2
174026,Bilaspur(HP),Himachal Pradesh,Tier4,2
174027,Bilaspur(HP),Himachal Pradesh,Tier4,2
174028,Bilaspur(HP),Himachal Pradesh,Tier4,2
174029,Bilaspur(HP),Himachal Pradesh,Tier4,2
174030,Bilaspur(HP),Himachal Pradesh,Tier4,2
174031,Bilaspur(HP),Himachal Pradesh,Tier4,2
174032,Bilaspur(HP),Himachal Pradesh,Tier4,2
174033,Bilaspur(HP),Himachal Pradesh,Tier4,2
174034,Bilaspur(HP),Himachal Pradesh,Tier4,2
174035,Bilaspur(HP),Himachal Pradesh,Tier4,2
174036,Bilaspur(HP),Himachal Pradesh,Tier4,2
174101,Baddi,Himachal Pradesh,Tier3,2
174102,Solan,Himachal Pradesh,Tier3,2
174103,Brotiwala,Himachal Pradesh,Tier4,2
174201,Bilaspur(HP),Himachal Pradesh,Tier4,2
174301,Una,Himachal Pradesh,Tier4,2
174302,Una,Himachal Pradesh,Tier4,2
174303,Una,Himachal Pradesh,Tier4,2
174304,Hamirpur(HP),Himachal Pradesh,Tier4,2
174305,Hamirpur(HP),Himachal Pradesh,Tier4,2
174306,Una,Himachal Pradesh,Tier4,2
174307,Una,Himachal Pradesh,Tier4,2
174308,Una,Himachal Pradesh,Tier4,2
174309,Hamirpur(HP),Himachal Pradesh,Tier4,2
174310,Bilaspur(HP),Himachal Pradesh,Tier4,2
174311,Hamirpur(HP),Himachal Pradesh,Tier4,2
174312,Hamirpur(HP),Himachal Pradesh,Tier4,2
174314,Una,Himachal Pradesh,Tier4,2
174315,Una,Himachal Pradesh,Tier4,2
174316,Una,Himachal Pradesh,Tier4,2
174317,Una,Himachal Pradesh,Tier4,2
174319,Una,Himachal Pradesh,Tier4,2
174320,Una,Himachal Pradesh,Tier4,2
174321,Una,Himachal Pradesh,Tier4,2
174405,Hamirpur(HP),Himachal Pradesh,Tier4,2
174503,Una,Himachal Pradesh,Tier4,2
174505,Hamirpur(HP),Himachal Pradesh,Tier4,2
175001,Mandi,Himachal Pradesh,Tier4,2
175002,Mandi,Himachal Pradesh,Tier4,2
175003,Mandi,Himachal Pradesh,Tier4,2
175004,Mandi,Himachal Pradesh,Tier4,2
175005,Mandi,Himachal Pradesh,Tier4,2
175006,Mandi,Himachal Pradesh,Tier4,2
175007,Mandi,Himachal Pradesh,Tier4,2
175008,Mandi,Himachal Pradesh,Tier4,2
175009,Mandi,Himachal Pradesh,Tier4,2
175010,Mandi,Himachal Pradesh,Tier4,2
175011,Mandi,Himachal Pradesh,Tier4,2
175012,Mandi,Himachal Pradesh,Tier4,2
175013,Kangra,Himachal Pradesh,Tier4,2
175014,Mandi,Himachal Pradesh,Tier4,2
175015,Mandi,Himachal Pradesh,Tier4,2
175016,Mandi,Himachal Pradesh,Tier4,2
175017,Mandi,Himachal Pradesh,Tier4,2
175018,Mandi,Himachal Pradesh,Tier4,2
175019,Mandi,Himachal Pradesh,Tier4,2
175021,Mandi,Himachal Pradesh,Tier4,2
175023,Rewalsar,Himachal Pradesh,Tier4,2
175024,Mandi,Himachal Pradesh,Tier4,2
175025,Mandi,Himachal Pradesh,Tier4,2
175026,Mandi,Himachal Pradesh,Tier4,2
175027,Mandi,Himachal Pradesh,Tier4,2
175028,Mandi,Himachal Pradesh,Tier4,2
175029,Mandi,Himachal Pradesh,Tier4,2
175030,Mandi,Himachal Pradesh,Tier4,2
175031,Mandi,Himachal Pradesh,Tier4,2
175032,Mandi,Himachal Pradesh,Tier4,2
175033,Mandi,Himachal Pradesh,Tier4,2
175034,Mandi,Himachal Pradesh,Tier4,2
175035,Mandi,Himachal Pradesh,Tier4,2
175036,Mandi,Himachal Pradesh,Tier4,2
175037,Mandi,Himachal Pradesh,Tier4,2
175038,Mandi,Himachal Pradesh,Tier4,2
175039,Mandi,Himachal Pradesh,Tier4,2
175040,Mandi,Himachal Pradesh,Tier4,2
175042,Mandi,Himachal Pradesh,Tier4,2
